time,axis_nbounds,lat,lon,time_bounds,pr
2015-01-16 12:00:00,0.5,40.56338,-2.5,2015-01-16 12:00:00,3.5656263e-05
2015-02-15 00:00:00,0.5,40.56338,-2.5,2015-02-15 00:00:00,1.6615782e-05
2015-03-16 12:00:00,0.5,40.56338,-2.5,2015-03-16 12:00:00,3.6914575e-05
2015-04-16 00:00:00,0.5,40.56338,-2.5,2015-04-16 00:00:00,3.134308e-05
2015-05-16 12:00:00,0.5,40.56338,-2.5,2015-05-16 12:00:00,7.9245736e-05
2015-06-16 00:00:00,0.5,40.56338,-2.5,2015-06-16 00:00:00,3.840548e-05
2015-07-16 12:00:00,0.5,40.56338,-2.5,2015-07-16 12:00:00,5.3284104e-05
2015-08-16 12:00:00,0.5,40.56338,-2.5,2015-08-16 12:00:00,7.95821e-05
2015-09-16 00:00:00,0.5,40.56338,-2.5,2015-09-16 00:00:00,6.4513995e-05
2015-10-16 12:00:00,0.5,40.56338,-2.5,2015-10-16 12:00:00,1.2503605e-05
2015-11-16 00:00:00,0.5,40.56338,-2.5,2015-11-16 00:00:00,1.3611894e-05
2015-12-16 12:00:00,0.5,40.56338,-2.5,2015-12-16 12:00:00,2.669017e-05
2016-01-16 12:00:00,0.5,40.56338,-2.5,2016-01-16 12:00:00,1.4547811e-05
2016-02-15 12:00:00,0.5,40.56338,-2.5,2016-02-15 12:00:00,2.8421824e-05
2016-03-16 12:00:00,0.5,40.56338,-2.5,2016-03-16 12:00:00,3.8504146e-05
2016-04-16 00:00:00,0.5,40.56338,-2.5,2016-04-16 00:00:00,6.897331e-05
2016-05-16 12:00:00,0.5,40.56338,-2.5,2016-05-16 12:00:00,4.3404867e-05
2016-06-16 00:00:00,0.5,40.56338,-2.5,2016-06-16 00:00:00,6.920256e-05
2016-07-16 12:00:00,0.5,40.56338,-2.5,2016-07-16 12:00:00,7.924229e-05
2016-08-16 12:00:00,0.5,40.56338,-2.5,2016-08-16 12:00:00,3.6566616e-05
2016-09-16 00:00:00,0.5,40.56338,-2.5,2016-09-16 00:00:00,3.886821e-05
2016-10-16 12:00:00,0.5,40.56338,-2.5,2016-10-16 12:00:00,6.916298e-06
2016-11-16 00:00:00,0.5,40.56338,-2.5,2016-11-16 00:00:00,4.890755e-05
2016-12-16 12:00:00,0.5,40.56338,-2.5,2016-12-16 12:00:00,2.4820525e-05
2017-01-16 12:00:00,0.5,40.56338,-2.5,2017-01-16 12:00:00,1.3245814e-05
2017-02-15 00:00:00,0.5,40.56338,-2.5,2017-02-15 00:00:00,5.3009102e-05
2017-03-16 12:00:00,0.5,40.56338,-2.5,2017-03-16 12:00:00,1.5750893e-05
2017-04-16 00:00:00,0.5,40.56338,-2.5,2017-04-16 00:00:00,2.8971699e-05
2017-05-16 12:00:00,0.5,40.56338,-2.5,2017-05-16 12:00:00,7.376297e-05
2017-06-16 00:00:00,0.5,40.56338,-2.5,2017-06-16 00:00:00,5.4920645e-05
2017-07-16 12:00:00,0.5,40.56338,-2.5,2017-07-16 12:00:00,8.295979e-05
2017-08-16 12:00:00,0.5,40.56338,-2.5,2017-08-16 12:00:00,6.9210706e-05
2017-09-16 00:00:00,0.5,40.56338,-2.5,2017-09-16 00:00:00,4.0337563e-05
2017-10-16 12:00:00,0.5,40.56338,-2.5,2017-10-16 12:00:00,1.0202289e-05
2017-11-16 00:00:00,0.5,40.56338,-2.5,2017-11-16 00:00:00,2.6353528e-05
2017-12-16 12:00:00,0.5,40.56338,-2.5,2017-12-16 12:00:00,7.63758e-06
2018-01-16 12:00:00,0.5,40.56338,-2.5,2018-01-16 12:00:00,1.048405e-05
2018-02-15 00:00:00,0.5,40.56338,-2.5,2018-02-15 00:00:00,1.4704489e-05
2018-03-16 12:00:00,0.5,40.56338,-2.5,2018-03-16 12:00:00,5.5472105e-07
2018-04-16 00:00:00,0.5,40.56338,-2.5,2018-04-16 00:00:00,2.5343634e-05
2018-05-16 12:00:00,0.5,40.56338,-2.5,2018-05-16 12:00:00,3.200558e-05
2018-06-16 00:00:00,0.5,40.56338,-2.5,2018-06-16 00:00:00,2.826981e-05
2018-07-16 12:00:00,0.5,40.56338,-2.5,2018-07-16 12:00:00,3.970864e-05
2018-08-16 12:00:00,0.5,40.56338,-2.5,2018-08-16 12:00:00,4.843659e-05
2018-09-16 00:00:00,0.5,40.56338,-2.5,2018-09-16 00:00:00,3.924082e-05
2018-10-16 12:00:00,0.5,40.56338,-2.5,2018-10-16 12:00:00,3.7192793e-05
2018-11-16 00:00:00,0.5,40.56338,-2.5,2018-11-16 00:00:00,1.1047103e-05
2018-12-16 12:00:00,0.5,40.56338,-2.5,2018-12-16 12:00:00,1.4835867e-05
2019-01-16 12:00:00,0.5,40.56338,-2.5,2019-01-16 12:00:00,8.008165e-06
2019-02-15 00:00:00,0.5,40.56338,-2.5,2019-02-15 00:00:00,1.9837238e-05
2019-03-16 12:00:00,0.5,40.56338,-2.5,2019-03-16 12:00:00,1.6558724e-05
2019-04-16 00:00:00,0.5,40.56338,-2.5,2019-04-16 00:00:00,4.724961e-05
2019-05-16 12:00:00,0.5,40.56338,-2.5,2019-05-16 12:00:00,2.8480536e-05
2019-06-16 00:00:00,0.5,40.56338,-2.5,2019-06-16 00:00:00,1.4484444e-05
2019-07-16 12:00:00,0.5,40.56338,-2.5,2019-07-16 12:00:00,4.435723e-05
2019-08-16 12:00:00,0.5,40.56338,-2.5,2019-08-16 12:00:00,5.873303e-05
2019-09-16 00:00:00,0.5,40.56338,-2.5,2019-09-16 00:00:00,1.7332652e-05
2019-10-16 12:00:00,0.5,40.56338,-2.5,2019-10-16 12:00:00,1.9546028e-06
2019-11-16 00:00:00,0.5,40.56338,-2.5,2019-11-16 00:00:00,2.4425203e-06
2019-12-16 12:00:00,0.5,40.56338,-2.5,2019-12-16 12:00:00,1.03795455e-05
2020-01-16 12:00:00,0.5,40.56338,-2.5,2020-01-16 12:00:00,3.855728e-05
2020-02-15 12:00:00,0.5,40.56338,-2.5,2020-02-15 12:00:00,1.5728969e-05
2020-03-16 12:00:00,0.5,40.56338,-2.5,2020-03-16 12:00:00,1.0849796e-05
2020-04-16 00:00:00,0.5,40.56338,-2.5,2020-04-16 00:00:00,4.0295265e-05
2020-05-16 12:00:00,0.5,40.56338,-2.5,2020-05-16 12:00:00,2.0706535e-05
2020-06-16 00:00:00,0.5,40.56338,-2.5,2020-06-16 00:00:00,6.2821906e-05
2020-07-16 12:00:00,0.5,40.56338,-2.5,2020-07-16 12:00:00,7.010112e-05
2020-08-16 12:00:00,0.5,40.56338,-2.5,2020-08-16 12:00:00,4.398009e-05
2020-09-16 00:00:00,0.5,40.56338,-2.5,2020-09-16 00:00:00,5.4774915e-05
2020-10-16 12:00:00,0.5,40.56338,-2.5,2020-10-16 12:00:00,3.742569e-05
2020-11-16 00:00:00,0.5,40.56338,-2.5,2020-11-16 00:00:00,1.7163948e-05
2020-12-16 12:00:00,0.5,40.56338,-2.5,2020-12-16 12:00:00,2.0042557e-05
2021-01-16 12:00:00,0.5,40.56338,-2.5,2021-01-16 12:00:00,1.4982817e-05
2021-02-15 00:00:00,0.5,40.56338,-2.5,2021-02-15 00:00:00,5.245877e-05
2021-03-16 12:00:00,0.5,40.56338,-2.5,2021-03-16 12:00:00,1.019557e-05
2021-04-16 00:00:00,0.5,40.56338,-2.5,2021-04-16 00:00:00,4.2848544e-05
2021-05-16 12:00:00,0.5,40.56338,-2.5,2021-05-16 12:00:00,2.29213e-05
2021-06-16 00:00:00,0.5,40.56338,-2.5,2021-06-16 00:00:00,0.00012241228
2021-07-16 12:00:00,0.5,40.56338,-2.5,2021-07-16 12:00:00,3.888643e-05
2021-08-16 12:00:00,0.5,40.56338,-2.5,2021-08-16 12:00:00,8.6997374e-05
2021-09-16 00:00:00,0.5,40.56338,-2.5,2021-09-16 00:00:00,3.0753516e-05
2021-10-16 12:00:00,0.5,40.56338,-2.5,2021-10-16 12:00:00,3.1352156e-05
2021-11-16 00:00:00,0.5,40.56338,-2.5,2021-11-16 00:00:00,3.397463e-05
2021-12-16 12:00:00,0.5,40.56338,-2.5,2021-12-16 12:00:00,1.1503686e-05
2022-01-16 12:00:00,0.5,40.56338,-2.5,2022-01-16 12:00:00,1.0636267e-05
2022-02-15 00:00:00,0.5,40.56338,-2.5,2022-02-15 00:00:00,1.5909762e-05
2022-03-16 12:00:00,0.5,40.56338,-2.5,2022-03-16 12:00:00,3.1187086e-05
2022-04-16 00:00:00,0.5,40.56338,-2.5,2022-04-16 00:00:00,4.5150723e-06
2022-05-16 12:00:00,0.5,40.56338,-2.5,2022-05-16 12:00:00,1.4385345e-05
2022-06-16 00:00:00,0.5,40.56338,-2.5,2022-06-16 00:00:00,1.6526908e-05
2022-07-16 12:00:00,0.5,40.56338,-2.5,2022-07-16 12:00:00,6.236421e-05
2022-08-16 12:00:00,0.5,40.56338,-2.5,2022-08-16 12:00:00,2.734023e-05
2022-09-16 00:00:00,0.5,40.56338,-2.5,2022-09-16 00:00:00,1.97947e-05
2022-10-16 12:00:00,0.5,40.56338,-2.5,2022-10-16 12:00:00,5.8868613e-05
2022-11-16 00:00:00,0.5,40.56338,-2.5,2022-11-16 00:00:00,1.0132852e-05
2022-12-16 12:00:00,0.5,40.56338,-2.5,2022-12-16 12:00:00,4.799412e-05
2023-01-16 12:00:00,0.5,40.56338,-2.5,2023-01-16 12:00:00,2.4264782e-05
2023-02-15 00:00:00,0.5,40.56338,-2.5,2023-02-15 00:00:00,1.8366713e-05
2023-03-16 12:00:00,0.5,40.56338,-2.5,2023-03-16 12:00:00,5.5239316e-06
2023-04-16 00:00:00,0.5,40.56338,-2.5,2023-04-16 00:00:00,9.992463e-05
2023-05-16 12:00:00,0.5,40.56338,-2.5,2023-05-16 12:00:00,2.4015257e-05
2023-06-16 00:00:00,0.5,40.56338,-2.5,2023-06-16 00:00:00,3.199291e-05
2023-07-16 12:00:00,0.5,40.56338,-2.5,2023-07-16 12:00:00,3.8980954e-05
2023-08-16 12:00:00,0.5,40.56338,-2.5,2023-08-16 12:00:00,9.560312e-06
2023-09-16 00:00:00,0.5,40.56338,-2.5,2023-09-16 00:00:00,2.7430851e-05
2023-10-16 12:00:00,0.5,40.56338,-2.5,2023-10-16 12:00:00,3.3638087e-05
2023-11-16 00:00:00,0.5,40.56338,-2.5,2023-11-16 00:00:00,1.1394745e-06
2023-12-16 12:00:00,0.5,40.56338,-2.5,2023-12-16 12:00:00,1.7267988e-05
2024-01-16 12:00:00,0.5,40.56338,-2.5,2024-01-16 12:00:00,1.3073522e-05
2024-02-15 12:00:00,0.5,40.56338,-2.5,2024-02-15 12:00:00,6.7472224e-06
2024-03-16 12:00:00,0.5,40.56338,-2.5,2024-03-16 12:00:00,7.3104657e-06
2024-04-16 00:00:00,0.5,40.56338,-2.5,2024-04-16 00:00:00,4.9854734e-05
2024-05-16 12:00:00,0.5,40.56338,-2.5,2024-05-16 12:00:00,3.344991e-05
2024-06-16 00:00:00,0.5,40.56338,-2.5,2024-06-16 00:00:00,1.891546e-05
2024-07-16 12:00:00,0.5,40.56338,-2.5,2024-07-16 12:00:00,5.1776296e-05
2024-08-16 12:00:00,0.5,40.56338,-2.5,2024-08-16 12:00:00,2.811104e-05
2024-09-16 00:00:00,0.5,40.56338,-2.5,2024-09-16 00:00:00,7.362619e-06
2024-10-16 12:00:00,0.5,40.56338,-2.5,2024-10-16 12:00:00,5.1135503e-05
2024-11-16 00:00:00,0.5,40.56338,-2.5,2024-11-16 00:00:00,3.4669218e-05
2024-12-16 12:00:00,0.5,40.56338,-2.5,2024-12-16 12:00:00,1.5171107e-05
2025-01-16 12:00:00,0.5,40.56338,-2.5,2025-01-16 12:00:00,3.5901885e-05
2025-02-15 00:00:00,0.5,40.56338,-2.5,2025-02-15 00:00:00,1.0858409e-05
2025-03-16 12:00:00,0.5,40.56338,-2.5,2025-03-16 12:00:00,1.7953666e-05
2025-04-16 00:00:00,0.5,40.56338,-2.5,2025-04-16 00:00:00,4.2674634e-05
2025-05-16 12:00:00,0.5,40.56338,-2.5,2025-05-16 12:00:00,1.4948392e-05
2025-06-16 00:00:00,0.5,40.56338,-2.5,2025-06-16 00:00:00,3.319238e-05
2025-07-16 12:00:00,0.5,40.56338,-2.5,2025-07-16 12:00:00,4.7873407e-05
2025-08-16 12:00:00,0.5,40.56338,-2.5,2025-08-16 12:00:00,4.7129804e-05
2025-09-16 00:00:00,0.5,40.56338,-2.5,2025-09-16 00:00:00,3.0051926e-05
2025-10-16 12:00:00,0.5,40.56338,-2.5,2025-10-16 12:00:00,5.574455e-06
2025-11-16 00:00:00,0.5,40.56338,-2.5,2025-11-16 00:00:00,1.4021759e-05
2025-12-16 12:00:00,0.5,40.56338,-2.5,2025-12-16 12:00:00,3.4986053e-05
2026-01-16 12:00:00,0.5,40.56338,-2.5,2026-01-16 12:00:00,4.8527203e-05
2026-02-15 00:00:00,0.5,40.56338,-2.5,2026-02-15 00:00:00,2.0070545e-05
2026-03-16 12:00:00,0.5,40.56338,-2.5,2026-03-16 12:00:00,1.4200172e-05
2026-04-16 00:00:00,0.5,40.56338,-2.5,2026-04-16 00:00:00,7.272695e-06
2026-05-16 12:00:00,0.5,40.56338,-2.5,2026-05-16 12:00:00,5.626535e-05
2026-06-16 00:00:00,0.5,40.56338,-2.5,2026-06-16 00:00:00,3.9050905e-05
2026-07-16 12:00:00,0.5,40.56338,-2.5,2026-07-16 12:00:00,6.4389045e-05
2026-08-16 12:00:00,0.5,40.56338,-2.5,2026-08-16 12:00:00,3.137759e-05
2026-09-16 00:00:00,0.5,40.56338,-2.5,2026-09-16 00:00:00,4.4267766e-05
2026-10-16 12:00:00,0.5,40.56338,-2.5,2026-10-16 12:00:00,7.5912376e-06
2026-11-16 00:00:00,0.5,40.56338,-2.5,2026-11-16 00:00:00,5.0409657e-05
2026-12-16 12:00:00,0.5,40.56338,-2.5,2026-12-16 12:00:00,2.0173738e-05
2027-01-16 12:00:00,0.5,40.56338,-2.5,2027-01-16 12:00:00,4.6359026e-05
2027-02-15 00:00:00,0.5,40.56338,-2.5,2027-02-15 00:00:00,3.0248577e-05
2027-03-16 12:00:00,0.5,40.56338,-2.5,2027-03-16 12:00:00,6.2190295e-05
2027-04-16 00:00:00,0.5,40.56338,-2.5,2027-04-16 00:00:00,2.2037078e-05
2027-05-16 12:00:00,0.5,40.56338,-2.5,2027-05-16 12:00:00,4.165762e-05
2027-06-16 00:00:00,0.5,40.56338,-2.5,2027-06-16 00:00:00,3.3579894e-05
2027-07-16 12:00:00,0.5,40.56338,-2.5,2027-07-16 12:00:00,3.2204644e-05
2027-08-16 12:00:00,0.5,40.56338,-2.5,2027-08-16 12:00:00,4.4581826e-05
2027-09-16 00:00:00,0.5,40.56338,-2.5,2027-09-16 00:00:00,2.9564218e-05
2027-10-16 12:00:00,0.5,40.56338,-2.5,2027-10-16 12:00:00,3.528068e-05
2027-11-16 00:00:00,0.5,40.56338,-2.5,2027-11-16 00:00:00,2.0214258e-05
2027-12-16 12:00:00,0.5,40.56338,-2.5,2027-12-16 12:00:00,3.718273e-05
2028-01-16 12:00:00,0.5,40.56338,-2.5,2028-01-16 12:00:00,5.9008976e-06
2028-02-15 12:00:00,0.5,40.56338,-2.5,2028-02-15 12:00:00,4.7771682e-05
2028-03-16 12:00:00,0.5,40.56338,-2.5,2028-03-16 12:00:00,2.8988436e-05
2028-04-16 00:00:00,0.5,40.56338,-2.5,2028-04-16 00:00:00,4.1735057e-05
2028-05-16 12:00:00,0.5,40.56338,-2.5,2028-05-16 12:00:00,1.17367645e-05
2028-06-16 00:00:00,0.5,40.56338,-2.5,2028-06-16 00:00:00,7.850754e-05
2028-07-16 12:00:00,0.5,40.56338,-2.5,2028-07-16 12:00:00,8.9668465e-05
2028-08-16 12:00:00,0.5,40.56338,-2.5,2028-08-16 12:00:00,4.0243023e-05
2028-09-16 00:00:00,0.5,40.56338,-2.5,2028-09-16 00:00:00,3.0184225e-05
2028-10-16 12:00:00,0.5,40.56338,-2.5,2028-10-16 12:00:00,1.7259681e-07
2028-11-16 00:00:00,0.5,40.56338,-2.5,2028-11-16 00:00:00,6.600172e-06
2028-12-16 12:00:00,0.5,40.56338,-2.5,2028-12-16 12:00:00,1.7317006e-05
2029-01-16 12:00:00,0.5,40.56338,-2.5,2029-01-16 12:00:00,1.5911843e-05
2029-02-15 00:00:00,0.5,40.56338,-2.5,2029-02-15 00:00:00,1.5002859e-05
2029-03-16 12:00:00,0.5,40.56338,-2.5,2029-03-16 12:00:00,9.228067e-06
2029-04-16 00:00:00,0.5,40.56338,-2.5,2029-04-16 00:00:00,3.938077e-05
2029-05-16 12:00:00,0.5,40.56338,-2.5,2029-05-16 12:00:00,4.9866674e-05
2029-06-16 00:00:00,0.5,40.56338,-2.5,2029-06-16 00:00:00,3.6985948e-05
2029-07-16 12:00:00,0.5,40.56338,-2.5,2029-07-16 12:00:00,4.7633624e-05
2029-08-16 12:00:00,0.5,40.56338,-2.5,2029-08-16 12:00:00,2.0707641e-05
2029-09-16 00:00:00,0.5,40.56338,-2.5,2029-09-16 00:00:00,3.5363505e-06
2029-10-16 12:00:00,0.5,40.56338,-2.5,2029-10-16 12:00:00,1.9430394e-05
2029-11-16 00:00:00,0.5,40.56338,-2.5,2029-11-16 00:00:00,8.171119e-06
2029-12-16 12:00:00,0.5,40.56338,-2.5,2029-12-16 12:00:00,3.585861e-05
2030-01-16 12:00:00,0.5,40.56338,-2.5,2030-01-16 12:00:00,1.8800822e-05
2030-02-15 00:00:00,0.5,40.56338,-2.5,2030-02-15 00:00:00,1.0639058e-05
2030-03-16 12:00:00,0.5,40.56338,-2.5,2030-03-16 12:00:00,4.4925455e-05
2030-04-16 00:00:00,0.5,40.56338,-2.5,2030-04-16 00:00:00,2.4278484e-05
2030-05-16 12:00:00,0.5,40.56338,-2.5,2030-05-16 12:00:00,1.1617642e-05
2030-06-16 00:00:00,0.5,40.56338,-2.5,2030-06-16 00:00:00,1.5379976e-05
2030-07-16 12:00:00,0.5,40.56338,-2.5,2030-07-16 12:00:00,1.6599424e-05
2030-08-16 12:00:00,0.5,40.56338,-2.5,2030-08-16 12:00:00,9.248606e-05
2030-09-16 00:00:00,0.5,40.56338,-2.5,2030-09-16 00:00:00,1.7276869e-05
2030-10-16 12:00:00,0.5,40.56338,-2.5,2030-10-16 12:00:00,6.862314e-05
2030-11-16 00:00:00,0.5,40.56338,-2.5,2030-11-16 00:00:00,1.1157016e-05
2030-12-16 12:00:00,0.5,40.56338,-2.5,2030-12-16 12:00:00,1.845449e-05
2031-01-16 12:00:00,0.5,40.56338,-2.5,2031-01-16 12:00:00,2.4294264e-05
2031-02-15 00:00:00,0.5,40.56338,-2.5,2031-02-15 00:00:00,2.9655776e-05
2031-03-16 12:00:00,0.5,40.56338,-2.5,2031-03-16 12:00:00,2.7384354e-05
2031-04-16 00:00:00,0.5,40.56338,-2.5,2031-04-16 00:00:00,3.4911527e-06
2031-05-16 12:00:00,0.5,40.56338,-2.5,2031-05-16 12:00:00,4.7966328e-06
2031-06-16 00:00:00,0.5,40.56338,-2.5,2031-06-16 00:00:00,3.1785738e-05
2031-07-16 12:00:00,0.5,40.56338,-2.5,2031-07-16 12:00:00,2.4438628e-05
2031-08-16 12:00:00,0.5,40.56338,-2.5,2031-08-16 12:00:00,1.8631681e-05
2031-09-16 00:00:00,0.5,40.56338,-2.5,2031-09-16 00:00:00,3.7856633e-05
2031-10-16 12:00:00,0.5,40.56338,-2.5,2031-10-16 12:00:00,6.0437105e-05
2031-11-16 00:00:00,0.5,40.56338,-2.5,2031-11-16 00:00:00,1.3248318e-05
2031-12-16 12:00:00,0.5,40.56338,-2.5,2031-12-16 12:00:00,1.533443e-05
2032-01-16 12:00:00,0.5,40.56338,-2.5,2032-01-16 12:00:00,2.2476373e-05
2032-02-15 12:00:00,0.5,40.56338,-2.5,2032-02-15 12:00:00,5.0423652e-05
2032-03-16 12:00:00,0.5,40.56338,-2.5,2032-03-16 12:00:00,3.8674345e-05
2032-04-16 00:00:00,0.5,40.56338,-2.5,2032-04-16 00:00:00,1.9095083e-05
2032-05-16 12:00:00,0.5,40.56338,-2.5,2032-05-16 12:00:00,6.979503e-06
2032-06-16 00:00:00,0.5,40.56338,-2.5,2032-06-16 00:00:00,6.893201e-05
2032-07-16 12:00:00,0.5,40.56338,-2.5,2032-07-16 12:00:00,5.642383e-05
2032-08-16 12:00:00,0.5,40.56338,-2.5,2032-08-16 12:00:00,2.5085006e-05
2032-09-16 00:00:00,0.5,40.56338,-2.5,2032-09-16 00:00:00,3.662567e-05
2032-10-16 12:00:00,0.5,40.56338,-2.5,2032-10-16 12:00:00,2.6352534e-05
2032-11-16 00:00:00,0.5,40.56338,-2.5,2032-11-16 00:00:00,3.886844e-05
2032-12-16 12:00:00,0.5,40.56338,-2.5,2032-12-16 12:00:00,3.1056246e-05
2033-01-16 12:00:00,0.5,40.56338,-2.5,2033-01-16 12:00:00,1.5196624e-05
2033-02-15 00:00:00,0.5,40.56338,-2.5,2033-02-15 00:00:00,1.5153404e-05
2033-03-16 12:00:00,0.5,40.56338,-2.5,2033-03-16 12:00:00,1.4292009e-05
2033-04-16 00:00:00,0.5,40.56338,-2.5,2033-04-16 00:00:00,2.1657383e-05
2033-05-16 12:00:00,0.5,40.56338,-2.5,2033-05-16 12:00:00,6.2495155e-06
2033-06-16 00:00:00,0.5,40.56338,-2.5,2033-06-16 00:00:00,4.3517335e-05
2033-07-16 12:00:00,0.5,40.56338,-2.5,2033-07-16 12:00:00,5.7025143e-05
2033-08-16 12:00:00,0.5,40.56338,-2.5,2033-08-16 12:00:00,3.5509205e-05
2033-09-16 00:00:00,0.5,40.56338,-2.5,2033-09-16 00:00:00,2.8306384e-05
2033-10-16 12:00:00,0.5,40.56338,-2.5,2033-10-16 12:00:00,2.6854757e-05
2033-11-16 00:00:00,0.5,40.56338,-2.5,2033-11-16 00:00:00,4.8655397e-06
2033-12-16 12:00:00,0.5,40.56338,-2.5,2033-12-16 12:00:00,2.8491288e-05
2034-01-16 12:00:00,0.5,40.56338,-2.5,2034-01-16 12:00:00,2.5249828e-05
2034-02-15 00:00:00,0.5,40.56338,-2.5,2034-02-15 00:00:00,9.769841e-06
2034-03-16 12:00:00,0.5,40.56338,-2.5,2034-03-16 12:00:00,2.7218819e-05
2034-04-16 00:00:00,0.5,40.56338,-2.5,2034-04-16 00:00:00,2.94785e-05
2034-05-16 12:00:00,0.5,40.56338,-2.5,2034-05-16 12:00:00,4.083058e-05
2034-06-16 00:00:00,0.5,40.56338,-2.5,2034-06-16 00:00:00,5.9111753e-05
2034-07-16 12:00:00,0.5,40.56338,-2.5,2034-07-16 12:00:00,5.449142e-05
2034-08-16 12:00:00,0.5,40.56338,-2.5,2034-08-16 12:00:00,8.0052676e-05
2034-09-16 00:00:00,0.5,40.56338,-2.5,2034-09-16 00:00:00,4.1248404e-05
2034-10-16 12:00:00,0.5,40.56338,-2.5,2034-10-16 12:00:00,4.341488e-05
2034-11-16 00:00:00,0.5,40.56338,-2.5,2034-11-16 00:00:00,1.6343804e-05
2034-12-16 12:00:00,0.5,40.56338,-2.5,2034-12-16 12:00:00,4.02515e-05
2035-01-16 12:00:00,0.5,40.56338,-2.5,2035-01-16 12:00:00,1.9779049e-05
2035-02-15 00:00:00,0.5,40.56338,-2.5,2035-02-15 00:00:00,4.1290816e-05
2035-03-16 12:00:00,0.5,40.56338,-2.5,2035-03-16 12:00:00,5.4318098e-05
2035-04-16 00:00:00,0.5,40.56338,-2.5,2035-04-16 00:00:00,2.372069e-05
2035-05-16 12:00:00,0.5,40.56338,-2.5,2035-05-16 12:00:00,2.0287005e-05
2035-06-16 00:00:00,0.5,40.56338,-2.5,2035-06-16 00:00:00,8.036975e-05
2035-07-16 12:00:00,0.5,40.56338,-2.5,2035-07-16 12:00:00,1.2564847e-05
2035-08-16 12:00:00,0.5,40.56338,-2.5,2035-08-16 12:00:00,5.466418e-05
2035-09-16 00:00:00,0.5,40.56338,-2.5,2035-09-16 00:00:00,9.1980355e-06
2035-10-16 12:00:00,0.5,40.56338,-2.5,2035-10-16 12:00:00,4.3552758e-05
2035-11-16 00:00:00,0.5,40.56338,-2.5,2035-11-16 00:00:00,1.6527569e-05
2035-12-16 12:00:00,0.5,40.56338,-2.5,2035-12-16 12:00:00,1.1988137e-05
2036-01-16 12:00:00,0.5,40.56338,-2.5,2036-01-16 12:00:00,2.3657836e-05
2036-02-15 12:00:00,0.5,40.56338,-2.5,2036-02-15 12:00:00,2.0912443e-05
