time,axis_nbounds,lat,lon,time_bounds,pr
2036-03-16 12:00:00,0.5,40.56338,-2.5,2036-03-16 12:00:00,5.1368268e-05
2036-04-16 00:00:00,0.5,40.56338,-2.5,2036-04-16 00:00:00,2.8357037e-05
2036-05-16 12:00:00,0.5,40.56338,-2.5,2036-05-16 12:00:00,5.104324e-05
2036-06-16 00:00:00,0.5,40.56338,-2.5,2036-06-16 00:00:00,7.1114846e-05
2036-07-16 12:00:00,0.5,40.56338,-2.5,2036-07-16 12:00:00,7.402494e-05
2036-08-16 12:00:00,0.5,40.56338,-2.5,2036-08-16 12:00:00,7.772384e-05
2036-09-16 00:00:00,0.5,40.56338,-2.5,2036-09-16 00:00:00,1.49486705e-05
2036-10-16 12:00:00,0.5,40.56338,-2.5,2036-10-16 12:00:00,9.781962e-06
2036-11-16 00:00:00,0.5,40.56338,-2.5,2036-11-16 00:00:00,9.24905e-06
2036-12-16 12:00:00,0.5,40.56338,-2.5,2036-12-16 12:00:00,7.802151e-06
2037-01-16 12:00:00,0.5,40.56338,-2.5,2037-01-16 12:00:00,1.576721e-05
2037-02-15 00:00:00,0.5,40.56338,-2.5,2037-02-15 00:00:00,8.4033945e-06
2037-03-16 12:00:00,0.5,40.56338,-2.5,2037-03-16 12:00:00,2.4416842e-05
2037-04-16 00:00:00,0.5,40.56338,-2.5,2037-04-16 00:00:00,3.7257094e-05
2037-05-16 12:00:00,0.5,40.56338,-2.5,2037-05-16 12:00:00,4.641646e-05
2037-06-16 00:00:00,0.5,40.56338,-2.5,2037-06-16 00:00:00,3.9750405e-05
2037-07-16 12:00:00,0.5,40.56338,-2.5,2037-07-16 12:00:00,3.5048346e-05
2037-08-16 12:00:00,0.5,40.56338,-2.5,2037-08-16 12:00:00,3.379048e-05
2037-09-16 00:00:00,0.5,40.56338,-2.5,2037-09-16 00:00:00,1.6701397e-05
2037-10-16 12:00:00,0.5,40.56338,-2.5,2037-10-16 12:00:00,4.01831e-05
2037-11-16 00:00:00,0.5,40.56338,-2.5,2037-11-16 00:00:00,4.865594e-06
2037-12-16 12:00:00,0.5,40.56338,-2.5,2037-12-16 12:00:00,4.204444e-05
2038-01-16 12:00:00,0.5,40.56338,-2.5,2038-01-16 12:00:00,9.929186e-06
2038-02-15 00:00:00,0.5,40.56338,-2.5,2038-02-15 00:00:00,7.183962e-06
2038-03-16 12:00:00,0.5,40.56338,-2.5,2038-03-16 12:00:00,1.8908934e-06
2038-04-16 00:00:00,0.5,40.56338,-2.5,2038-04-16 00:00:00,5.068166e-06
2038-05-16 12:00:00,0.5,40.56338,-2.5,2038-05-16 12:00:00,2.3961498e-05
2038-06-16 00:00:00,0.5,40.56338,-2.5,2038-06-16 00:00:00,4.475558e-05
2038-07-16 12:00:00,0.5,40.56338,-2.5,2038-07-16 12:00:00,2.2647873e-05
2038-08-16 12:00:00,0.5,40.56338,-2.5,2038-08-16 12:00:00,5.449659e-05
2038-09-16 00:00:00,0.5,40.56338,-2.5,2038-09-16 00:00:00,2.4598414e-06
2038-10-16 12:00:00,0.5,40.56338,-2.5,2038-10-16 12:00:00,4.618518e-06
2038-11-16 00:00:00,0.5,40.56338,-2.5,2038-11-16 00:00:00,2.3528946e-05
2038-12-16 12:00:00,0.5,40.56338,-2.5,2038-12-16 12:00:00,2.4203262e-05
2039-01-16 12:00:00,0.5,40.56338,-2.5,2039-01-16 12:00:00,2.2540657e-06
2039-02-15 00:00:00,0.5,40.56338,-2.5,2039-02-15 00:00:00,2.4989802e-05
2039-03-16 12:00:00,0.5,40.56338,-2.5,2039-03-16 12:00:00,3.5952685e-06
2039-04-16 00:00:00,0.5,40.56338,-2.5,2039-04-16 00:00:00,3.4173598e-05
2039-05-16 12:00:00,0.5,40.56338,-2.5,2039-05-16 12:00:00,1.25876895e-05
2039-06-16 00:00:00,0.5,40.56338,-2.5,2039-06-16 00:00:00,6.367381e-05
2039-07-16 12:00:00,0.5,40.56338,-2.5,2039-07-16 12:00:00,1.7711016e-05
2039-08-16 12:00:00,0.5,40.56338,-2.5,2039-08-16 12:00:00,2.8822338e-05
2039-09-16 00:00:00,0.5,40.56338,-2.5,2039-09-16 00:00:00,2.5363195e-05
2039-10-16 12:00:00,0.5,40.56338,-2.5,2039-10-16 12:00:00,1.5904612e-05
2039-11-16 00:00:00,0.5,40.56338,-2.5,2039-11-16 00:00:00,2.0976715e-05
2039-12-16 12:00:00,0.5,40.56338,-2.5,2039-12-16 12:00:00,4.7636862e-05
2040-01-16 12:00:00,0.5,40.56338,-2.5,2040-01-16 12:00:00,2.1860647e-05
2040-02-15 12:00:00,0.5,40.56338,-2.5,2040-02-15 12:00:00,2.7000986e-05
2040-03-16 12:00:00,0.5,40.56338,-2.5,2040-03-16 12:00:00,2.5642117e-05
2040-04-16 00:00:00,0.5,40.56338,-2.5,2040-04-16 00:00:00,2.0431455e-05
2040-05-16 12:00:00,0.5,40.56338,-2.5,2040-05-16 12:00:00,7.16343e-05
2040-06-16 00:00:00,0.5,40.56338,-2.5,2040-06-16 00:00:00,4.298533e-05
2040-07-16 12:00:00,0.5,40.56338,-2.5,2040-07-16 12:00:00,3.3437947e-05
2040-08-16 12:00:00,0.5,40.56338,-2.5,2040-08-16 12:00:00,3.338683e-05
2040-09-16 00:00:00,0.5,40.56338,-2.5,2040-09-16 00:00:00,1.0186775e-05
2040-10-16 12:00:00,0.5,40.56338,-2.5,2040-10-16 12:00:00,6.0494538e-05
2040-11-16 00:00:00,0.5,40.56338,-2.5,2040-11-16 00:00:00,2.3472572e-05
2040-12-16 12:00:00,0.5,40.56338,-2.5,2040-12-16 12:00:00,2.2880553e-05
2041-01-16 12:00:00,0.5,40.56338,-2.5,2041-01-16 12:00:00,9.813879e-06
2041-02-15 00:00:00,0.5,40.56338,-2.5,2041-02-15 00:00:00,3.448717e-05
2041-03-16 12:00:00,0.5,40.56338,-2.5,2041-03-16 12:00:00,3.421491e-05
2041-04-16 00:00:00,0.5,40.56338,-2.5,2041-04-16 00:00:00,1.7076245e-05
2041-05-16 12:00:00,0.5,40.56338,-2.5,2041-05-16 12:00:00,7.3361784e-06
2041-06-16 00:00:00,0.5,40.56338,-2.5,2041-06-16 00:00:00,4.6356134e-05
2041-07-16 12:00:00,0.5,40.56338,-2.5,2041-07-16 12:00:00,3.1556574e-05
2041-08-16 12:00:00,0.5,40.56338,-2.5,2041-08-16 12:00:00,2.1956921e-05
2041-09-16 00:00:00,0.5,40.56338,-2.5,2041-09-16 00:00:00,1.2556666e-05
2041-10-16 12:00:00,0.5,40.56338,-2.5,2041-10-16 12:00:00,6.6275325e-06
2041-11-16 00:00:00,0.5,40.56338,-2.5,2041-11-16 00:00:00,1.2951922e-05
2041-12-16 12:00:00,0.5,40.56338,-2.5,2041-12-16 12:00:00,2.4279658e-05
2042-01-16 12:00:00,0.5,40.56338,-2.5,2042-01-16 12:00:00,3.1590447e-05
2042-02-15 00:00:00,0.5,40.56338,-2.5,2042-02-15 00:00:00,1.7133169e-05
2042-03-16 12:00:00,0.5,40.56338,-2.5,2042-03-16 12:00:00,2.0331787e-05
2042-04-16 00:00:00,0.5,40.56338,-2.5,2042-04-16 00:00:00,3.0383846e-05
2042-05-16 12:00:00,0.5,40.56338,-2.5,2042-05-16 12:00:00,8.512437e-06
2042-06-16 00:00:00,0.5,40.56338,-2.5,2042-06-16 00:00:00,5.7951052e-05
2042-07-16 12:00:00,0.5,40.56338,-2.5,2042-07-16 12:00:00,3.6707086e-05
2042-08-16 12:00:00,0.5,40.56338,-2.5,2042-08-16 12:00:00,3.2798168e-06
2042-09-16 00:00:00,0.5,40.56338,-2.5,2042-09-16 00:00:00,3.5293688e-05
2042-10-16 12:00:00,0.5,40.56338,-2.5,2042-10-16 12:00:00,1.7631637e-05
2042-11-16 00:00:00,0.5,40.56338,-2.5,2042-11-16 00:00:00,1.9054829e-05
2042-12-16 12:00:00,0.5,40.56338,-2.5,2042-12-16 12:00:00,3.3814475e-05
2043-01-16 12:00:00,0.5,40.56338,-2.5,2043-01-16 12:00:00,1.4696673e-05
2043-02-15 00:00:00,0.5,40.56338,-2.5,2043-02-15 00:00:00,6.8182007e-06
2043-03-16 12:00:00,0.5,40.56338,-2.5,2043-03-16 12:00:00,2.6197427e-05
2043-04-16 00:00:00,0.5,40.56338,-2.5,2043-04-16 00:00:00,4.047569e-06
2043-05-16 12:00:00,0.5,40.56338,-2.5,2043-05-16 12:00:00,1.6574251e-05
2043-06-16 00:00:00,0.5,40.56338,-2.5,2043-06-16 00:00:00,5.5469478e-05
2043-07-16 12:00:00,0.5,40.56338,-2.5,2043-07-16 12:00:00,4.578245e-05
2043-08-16 12:00:00,0.5,40.56338,-2.5,2043-08-16 12:00:00,5.739907e-05
2043-09-16 00:00:00,0.5,40.56338,-2.5,2043-09-16 00:00:00,7.1582945e-06
2043-10-16 12:00:00,0.5,40.56338,-2.5,2043-10-16 12:00:00,1.6182988e-05
2043-11-16 00:00:00,0.5,40.56338,-2.5,2043-11-16 00:00:00,2.194001e-05
2043-12-16 12:00:00,0.5,40.56338,-2.5,2043-12-16 12:00:00,2.0149053e-05
2044-01-16 12:00:00,0.5,40.56338,-2.5,2044-01-16 12:00:00,5.516494e-05
2044-02-15 12:00:00,0.5,40.56338,-2.5,2044-02-15 12:00:00,1.7986988e-06
2044-03-16 12:00:00,0.5,40.56338,-2.5,2044-03-16 12:00:00,2.0435999e-05
2044-04-16 00:00:00,0.5,40.56338,-2.5,2044-04-16 00:00:00,2.0429135e-05
2044-05-16 12:00:00,0.5,40.56338,-2.5,2044-05-16 12:00:00,7.4258955e-06
2044-06-16 00:00:00,0.5,40.56338,-2.5,2044-06-16 00:00:00,3.5507303e-05
2044-07-16 12:00:00,0.5,40.56338,-2.5,2044-07-16 12:00:00,2.8167742e-05
2044-08-16 12:00:00,0.5,40.56338,-2.5,2044-08-16 12:00:00,2.5653588e-05
2044-09-16 00:00:00,0.5,40.56338,-2.5,2044-09-16 00:00:00,2.6819958e-05
2044-10-16 12:00:00,0.5,40.56338,-2.5,2044-10-16 12:00:00,6.599199e-05
2044-11-16 00:00:00,0.5,40.56338,-2.5,2044-11-16 00:00:00,6.0897178e-06
2044-12-16 12:00:00,0.5,40.56338,-2.5,2044-12-16 12:00:00,1.7757151e-05
2045-01-16 12:00:00,0.5,40.56338,-2.5,2045-01-16 12:00:00,1.2043995e-05
2045-02-15 00:00:00,0.5,40.56338,-2.5,2045-02-15 00:00:00,8.046925e-06
2045-03-16 12:00:00,0.5,40.56338,-2.5,2045-03-16 12:00:00,2.495491e-05
2045-04-16 00:00:00,0.5,40.56338,-2.5,2045-04-16 00:00:00,7.215859e-06
2045-05-16 12:00:00,0.5,40.56338,-2.5,2045-05-16 12:00:00,7.473814e-06
2045-06-16 00:00:00,0.5,40.56338,-2.5,2045-06-16 00:00:00,3.8489266e-06
2045-07-16 12:00:00,0.5,40.56338,-2.5,2045-07-16 12:00:00,2.8276658e-05
2045-08-16 12:00:00,0.5,40.56338,-2.5,2045-08-16 12:00:00,2.3092429e-05
2045-09-16 00:00:00,0.5,40.56338,-2.5,2045-09-16 00:00:00,2.6621043e-05
2045-10-16 12:00:00,0.5,40.56338,-2.5,2045-10-16 12:00:00,1.9365543e-05
2045-11-16 00:00:00,0.5,40.56338,-2.5,2045-11-16 00:00:00,9.726115e-06
2045-12-16 12:00:00,0.5,40.56338,-2.5,2045-12-16 12:00:00,7.1078543e-06
2046-01-16 12:00:00,0.5,40.56338,-2.5,2046-01-16 12:00:00,1.42447625e-05
2046-02-15 00:00:00,0.5,40.56338,-2.5,2046-02-15 00:00:00,2.3910552e-05
2046-03-16 12:00:00,0.5,40.56338,-2.5,2046-03-16 12:00:00,5.1237284e-06
2046-04-16 00:00:00,0.5,40.56338,-2.5,2046-04-16 00:00:00,1.1513918e-05
2046-05-16 12:00:00,0.5,40.56338,-2.5,2046-05-16 12:00:00,1.3508301e-05
2046-06-16 00:00:00,0.5,40.56338,-2.5,2046-06-16 00:00:00,2.8902092e-05
2046-07-16 12:00:00,0.5,40.56338,-2.5,2046-07-16 12:00:00,2.9571687e-05
2046-08-16 12:00:00,0.5,40.56338,-2.5,2046-08-16 12:00:00,8.789971e-05
2046-09-16 00:00:00,0.5,40.56338,-2.5,2046-09-16 00:00:00,5.5714623e-05
2046-10-16 12:00:00,0.5,40.56338,-2.5,2046-10-16 12:00:00,6.026917e-05
2046-11-16 00:00:00,0.5,40.56338,-2.5,2046-11-16 00:00:00,2.431893e-05
2046-12-16 12:00:00,0.5,40.56338,-2.5,2046-12-16 12:00:00,3.3246804e-05
2047-01-16 12:00:00,0.5,40.56338,-2.5,2047-01-16 12:00:00,5.0700302e-05
2047-02-15 00:00:00,0.5,40.56338,-2.5,2047-02-15 00:00:00,4.5296483e-06
2047-03-16 12:00:00,0.5,40.56338,-2.5,2047-03-16 12:00:00,4.8080765e-06
2047-04-16 00:00:00,0.5,40.56338,-2.5,2047-04-16 00:00:00,3.3688757e-05
2047-05-16 12:00:00,0.5,40.56338,-2.5,2047-05-16 12:00:00,3.5897698e-05
2047-06-16 00:00:00,0.5,40.56338,-2.5,2047-06-16 00:00:00,7.6939796e-05
2047-07-16 12:00:00,0.5,40.56338,-2.5,2047-07-16 12:00:00,5.6667843e-05
2047-08-16 12:00:00,0.5,40.56338,-2.5,2047-08-16 12:00:00,2.6817024e-05
2047-09-16 00:00:00,0.5,40.56338,-2.5,2047-09-16 00:00:00,4.433754e-05
2047-10-16 12:00:00,0.5,40.56338,-2.5,2047-10-16 12:00:00,8.301303e-06
2047-11-16 00:00:00,0.5,40.56338,-2.5,2047-11-16 00:00:00,1.1528519e-05
2047-12-16 12:00:00,0.5,40.56338,-2.5,2047-12-16 12:00:00,1.5793765e-05
2048-01-16 12:00:00,0.5,40.56338,-2.5,2048-01-16 12:00:00,7.155641e-06
2048-02-15 12:00:00,0.5,40.56338,-2.5,2048-02-15 12:00:00,9.356622e-06
2048-03-16 12:00:00,0.5,40.56338,-2.5,2048-03-16 12:00:00,2.0903806e-05
2048-04-16 00:00:00,0.5,40.56338,-2.5,2048-04-16 00:00:00,1.970856e-05
2048-05-16 12:00:00,0.5,40.56338,-2.5,2048-05-16 12:00:00,5.1029605e-05
2048-06-16 00:00:00,0.5,40.56338,-2.5,2048-06-16 00:00:00,6.393807e-05
2048-07-16 12:00:00,0.5,40.56338,-2.5,2048-07-16 12:00:00,6.543612e-05
2048-08-16 12:00:00,0.5,40.56338,-2.5,2048-08-16 12:00:00,1.257563e-05
2048-09-16 00:00:00,0.5,40.56338,-2.5,2048-09-16 00:00:00,3.114495e-05
2048-10-16 12:00:00,0.5,40.56338,-2.5,2048-10-16 12:00:00,1.074454e-05
2048-11-16 00:00:00,0.5,40.56338,-2.5,2048-11-16 00:00:00,2.0264864e-05
2048-12-16 12:00:00,0.5,40.56338,-2.5,2048-12-16 12:00:00,2.4324048e-05
2049-01-16 12:00:00,0.5,40.56338,-2.5,2049-01-16 12:00:00,1.3105184e-05
2049-02-15 00:00:00,0.5,40.56338,-2.5,2049-02-15 00:00:00,4.023114e-05
2049-03-16 12:00:00,0.5,40.56338,-2.5,2049-03-16 12:00:00,2.5431338e-05
2049-04-16 00:00:00,0.5,40.56338,-2.5,2049-04-16 00:00:00,4.2362513e-05
2049-05-16 12:00:00,0.5,40.56338,-2.5,2049-05-16 12:00:00,2.1676897e-06
2049-06-16 00:00:00,0.5,40.56338,-2.5,2049-06-16 00:00:00,3.0227658e-05
2049-07-16 12:00:00,0.5,40.56338,-2.5,2049-07-16 12:00:00,3.222825e-05
2049-08-16 12:00:00,0.5,40.56338,-2.5,2049-08-16 12:00:00,3.1552467e-05
2049-09-16 00:00:00,0.5,40.56338,-2.5,2049-09-16 00:00:00,2.5451176e-05
2049-10-16 12:00:00,0.5,40.56338,-2.5,2049-10-16 12:00:00,4.1151627e-05
2049-11-16 00:00:00,0.5,40.56338,-2.5,2049-11-16 00:00:00,1.941708e-05
2049-12-16 12:00:00,0.5,40.56338,-2.5,2049-12-16 12:00:00,1.7770762e-05
2050-01-16 12:00:00,0.5,40.56338,-2.5,2050-01-16 12:00:00,2.0740297e-05
2050-02-15 00:00:00,0.5,40.56338,-2.5,2050-02-15 00:00:00,7.937369e-06
2050-03-16 12:00:00,0.5,40.56338,-2.5,2050-03-16 12:00:00,9.808372e-06
2050-04-16 00:00:00,0.5,40.56338,-2.5,2050-04-16 00:00:00,2.4658408e-05
2050-05-16 12:00:00,0.5,40.56338,-2.5,2050-05-16 12:00:00,5.4096334e-05
2050-06-16 00:00:00,0.5,40.56338,-2.5,2050-06-16 00:00:00,4.9936665e-05
2050-07-16 12:00:00,0.5,40.56338,-2.5,2050-07-16 12:00:00,9.19188e-05
2050-08-16 12:00:00,0.5,40.56338,-2.5,2050-08-16 12:00:00,2.9273211e-05
2050-09-16 00:00:00,0.5,40.56338,-2.5,2050-09-16 00:00:00,6.75494e-05
2050-10-16 12:00:00,0.5,40.56338,-2.5,2050-10-16 12:00:00,6.492207e-05
2050-11-16 00:00:00,0.5,40.56338,-2.5,2050-11-16 00:00:00,4.3125932e-05
2050-12-16 12:00:00,0.5,40.56338,-2.5,2050-12-16 12:00:00,2.4089222e-05
2051-01-16 12:00:00,0.5,40.56338,-2.5,2051-01-16 12:00:00,1.8458039e-05
2051-02-15 00:00:00,0.5,40.56338,-2.5,2051-02-15 00:00:00,3.839921e-05
2051-03-16 12:00:00,0.5,40.56338,-2.5,2051-03-16 12:00:00,3.4495555e-05
2051-04-16 00:00:00,0.5,40.56338,-2.5,2051-04-16 00:00:00,1.9239864e-05
2051-05-16 12:00:00,0.5,40.56338,-2.5,2051-05-16 12:00:00,2.2368627e-05
2051-06-16 00:00:00,0.5,40.56338,-2.5,2051-06-16 00:00:00,2.5868667e-05
2051-07-16 12:00:00,0.5,40.56338,-2.5,2051-07-16 12:00:00,2.3924214e-05
2051-08-16 12:00:00,0.5,40.56338,-2.5,2051-08-16 12:00:00,1.0267778e-05
2051-09-16 00:00:00,0.5,40.56338,-2.5,2051-09-16 00:00:00,1.27394105e-05
2051-10-16 12:00:00,0.5,40.56338,-2.5,2051-10-16 12:00:00,1.6417847e-05
2051-11-16 00:00:00,0.5,40.56338,-2.5,2051-11-16 00:00:00,7.114313e-06
2051-12-16 12:00:00,0.5,40.56338,-2.5,2051-12-16 12:00:00,7.579049e-06
2052-01-16 12:00:00,0.5,40.56338,-2.5,2052-01-16 12:00:00,4.0124472e-05
2052-02-15 12:00:00,0.5,40.56338,-2.5,2052-02-15 12:00:00,1.7537595e-05
2052-03-16 12:00:00,0.5,40.56338,-2.5,2052-03-16 12:00:00,1.9495163e-05
2052-04-16 00:00:00,0.5,40.56338,-2.5,2052-04-16 00:00:00,3.088842e-05
2052-05-16 12:00:00,0.5,40.56338,-2.5,2052-05-16 12:00:00,1.3311292e-05
2052-06-16 00:00:00,0.5,40.56338,-2.5,2052-06-16 00:00:00,1.3807805e-05
2052-07-16 12:00:00,0.5,40.56338,-2.5,2052-07-16 12:00:00,3.87991e-05
2052-08-16 12:00:00,0.5,40.56338,-2.5,2052-08-16 12:00:00,2.3139351e-05
2052-09-16 00:00:00,0.5,40.56338,-2.5,2052-09-16 00:00:00,1.3001108e-05
2052-10-16 12:00:00,0.5,40.56338,-2.5,2052-10-16 12:00:00,1.29553e-05
2052-11-16 00:00:00,0.5,40.56338,-2.5,2052-11-16 00:00:00,1.6317428e-05
2052-12-16 12:00:00,0.5,40.56338,-2.5,2052-12-16 12:00:00,2.4175195e-06
2053-01-16 12:00:00,0.5,40.56338,-2.5,2053-01-16 12:00:00,2.9324514e-05
2053-02-15 00:00:00,0.5,40.56338,-2.5,2053-02-15 00:00:00,1.1287117e-05
2053-03-16 12:00:00,0.5,40.56338,-2.5,2053-03-16 12:00:00,1.8535171e-05
2053-04-16 00:00:00,0.5,40.56338,-2.5,2053-04-16 00:00:00,5.5831828e-05
2053-05-16 12:00:00,0.5,40.56338,-2.5,2053-05-16 12:00:00,3.0518742e-05
2053-06-16 00:00:00,0.5,40.56338,-2.5,2053-06-16 00:00:00,7.8735684e-05
2053-07-16 12:00:00,0.5,40.56338,-2.5,2053-07-16 12:00:00,6.318686e-05
2053-08-16 12:00:00,0.5,40.56338,-2.5,2053-08-16 12:00:00,3.6851085e-05
2053-09-16 00:00:00,0.5,40.56338,-2.5,2053-09-16 00:00:00,2.3994651e-05
2053-10-16 12:00:00,0.5,40.56338,-2.5,2053-10-16 12:00:00,3.0951385e-05
2053-11-16 00:00:00,0.5,40.56338,-2.5,2053-11-16 00:00:00,1.8398643e-05
2053-12-16 12:00:00,0.5,40.56338,-2.5,2053-12-16 12:00:00,2.830798e-05
2054-01-16 12:00:00,0.5,40.56338,-2.5,2054-01-16 12:00:00,1.7852475e-05
2054-02-15 00:00:00,0.5,40.56338,-2.5,2054-02-15 00:00:00,5.1479133e-06
2054-03-16 12:00:00,0.5,40.56338,-2.5,2054-03-16 12:00:00,3.3607674e-05
2054-04-16 00:00:00,0.5,40.56338,-2.5,2054-04-16 00:00:00,2.4443309e-05
2054-05-16 12:00:00,0.5,40.56338,-2.5,2054-05-16 12:00:00,1.2148093e-05
2054-06-16 00:00:00,0.5,40.56338,-2.5,2054-06-16 00:00:00,2.9464321e-05
2054-07-16 12:00:00,0.5,40.56338,-2.5,2054-07-16 12:00:00,1.9180461e-05
2054-08-16 12:00:00,0.5,40.56338,-2.5,2054-08-16 12:00:00,5.356292e-05
2054-09-16 00:00:00,0.5,40.56338,-2.5,2054-09-16 00:00:00,1.4385663e-05
2054-10-16 12:00:00,0.5,40.56338,-2.5,2054-10-16 12:00:00,2.6552434e-05
2054-11-16 00:00:00,0.5,40.56338,-2.5,2054-11-16 00:00:00,1.3688297e-05
2054-12-16 12:00:00,0.5,40.56338,-2.5,2054-12-16 12:00:00,1.9502377e-05
2055-01-16 12:00:00,0.5,40.56338,-2.5,2055-01-16 12:00:00,3.0032108e-05
2055-02-15 00:00:00,0.5,40.56338,-2.5,2055-02-15 00:00:00,3.9988827e-05
2055-03-16 12:00:00,0.5,40.56338,-2.5,2055-03-16 12:00:00,1.5390393e-05
2055-04-16 00:00:00,0.5,40.56338,-2.5,2055-04-16 00:00:00,3.3476786e-05
2055-05-16 12:00:00,0.5,40.56338,-2.5,2055-05-16 12:00:00,3.3435386e-05
2055-06-16 00:00:00,0.5,40.56338,-2.5,2055-06-16 00:00:00,3.4539567e-05
2055-07-16 12:00:00,0.5,40.56338,-2.5,2055-07-16 12:00:00,5.033278e-05
2055-08-16 12:00:00,0.5,40.56338,-2.5,2055-08-16 12:00:00,5.32181e-05
2055-09-16 00:00:00,0.5,40.56338,-2.5,2055-09-16 00:00:00,2.4035797e-05
2055-10-16 12:00:00,0.5,40.56338,-2.5,2055-10-16 12:00:00,1.3521014e-05
2055-11-16 00:00:00,0.5,40.56338,-2.5,2055-11-16 00:00:00,1.461912e-05
2055-12-16 12:00:00,0.5,40.56338,-2.5,2055-12-16 12:00:00,5.1778126e-05
2056-01-16 12:00:00,0.5,40.56338,-2.5,2056-01-16 12:00:00,9.441972e-06
2056-02-15 12:00:00,0.5,40.56338,-2.5,2056-02-15 12:00:00,1.2583468e-05
2056-03-16 12:00:00,0.5,40.56338,-2.5,2056-03-16 12:00:00,2.0039693e-05
2056-04-16 00:00:00,0.5,40.56338,-2.5,2056-04-16 00:00:00,8.332562e-06
2056-05-16 12:00:00,0.5,40.56338,-2.5,2056-05-16 12:00:00,8.767994e-05
2056-06-16 00:00:00,0.5,40.56338,-2.5,2056-06-16 00:00:00,5.691895e-05
2056-07-16 12:00:00,0.5,40.56338,-2.5,2056-07-16 12:00:00,5.802749e-05
2056-08-16 12:00:00,0.5,40.56338,-2.5,2056-08-16 12:00:00,5.683171e-05
2056-09-16 00:00:00,0.5,40.56338,-2.5,2056-09-16 00:00:00,2.0173438e-05
2056-10-16 12:00:00,0.5,40.56338,-2.5,2056-10-16 12:00:00,7.726714e-06
2056-11-16 00:00:00,0.5,40.56338,-2.5,2056-11-16 00:00:00,7.485298e-05
2056-12-16 12:00:00,0.5,40.56338,-2.5,2056-12-16 12:00:00,3.1809486e-05
2057-01-16 12:00:00,0.5,40.56338,-2.5,2057-01-16 12:00:00,1.1705571e-05
2057-02-15 00:00:00,0.5,40.56338,-2.5,2057-02-15 00:00:00,2.5644256e-05
2057-03-16 12:00:00,0.5,40.56338,-2.5,2057-03-16 12:00:00,3.9342427e-05
2057-04-16 00:00:00,0.5,40.56338,-2.5,2057-04-16 00:00:00,1.5245241e-05
2057-05-16 12:00:00,0.5,40.56338,-2.5,2057-05-16 12:00:00,1.4771062e-05
